"gender","age","country","education","undergraduate_major","job_role","industry","years_experience","ML_atwork","Activities_Analyze.and.understand.data.to.influence.product.or.business.decisions","Activities_Build.and.or.run.a.machine.learning.service.that.operationally.improves.my.product.or.workflows","Activities_Build.and.or.run.the.data.infrastructure.that.my.business.uses.for.storing..analyzing..and.operationalizing.data","Activities_Build.prototypes.to.explore.applying.machine.learning.to.new.areas","Activities_Do.research.that.advances.the.state.of.the.art.of.machine.learning","Activities_None.of.these.activities.are.an.important.part.of.my.role.at.work","Notebooks_Kaggle.Kernels","Notebooks_Google.Colab","Notebooks_Azure.Notebook","Notebooks_Google.Cloud.Datalab","Notebooks_JupyterHub.Binder","Notebooks_None","cloud_Google.Cloud.Platform..GCP.","cloud_Amazon.Web.Services..AWS.","cloud_Microsoft.Azure","cloud_IBM.Cloud","cloud_Alibaba.Cloud","cloud_I.have.not.used.any.cloud.providers","Programming_Python","Programming_R","Programming_SQL","Programming_Bash","Programming_Java","Programming_Javascript.Typescript","Programming_Visual.Basic.VBA","Programming_C.C..","Programming_MATLAB","Programming_Scala","Programming_Julia","Programming_SAS.STATA","Programming_language_used_most_often","ML_framework_Scikit.Learn","ML_framework_TensorFlow","ML_framework_Keras","ML_framework_PyTorch","ML_framework_Spark.MLlib","ML_framework_H20","ML_framework_Caret","ML_framework_Xgboost","ML_framework_randomForest","ML_framework_None","Visualization_ggplot2","Visualization_Matplotlib","Visualization_Altair","Visualization_Shiny","Visualization_Plotly","Visualization_None","percent_actively.coding","How.long.have.you.been.writing.code.to.analyze.data.","For.how.many.years.have.you.used.machine.learning.methods..at.work.or.in.school..","Do.you.consider.yourself.to.be.a.data.scientist.","data_Categorical.Data","data_Genetic.Data","data_Geospatial.Data","data_Image.Data","data_Numerical.Data","data_Sensor.Data","data_Tabular.Data","data_text.Data","data_Time.Series.Data","data_Video.Data","explainability.model_Examine.individual.model.coefficients","explainability.model_examine.feature.correlations","explainability.model_Examine.feature.importances","explainability.model_Create.partial.dependence.plots","explainability.model_LIME.functions","explainability.model_SHAP.functions","explainability.model_None.I.do.not.use.these.model.explanation.techniques","wage","outlier_flag","disporve_outlier_flag"
"Male","18-21","United States of America","Some college/university study without earning a bachelor’s degree","Computer science (software engineering, etc.)","Data Engineer","Accounting/Finance","0-1","We recently started using ML methods (i.e., models in production for less than 2 years)",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,"Python",1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,"25% to 49% of my time","3-5 years","1-2 years","Probably yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94121.5561274439,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Mathematics or statistics","Student","I am a student","0-1","I do not know",0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,"Java",1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,"50% to 74% of my time","1-2 years","< 1 year","Probably yes",1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,3537.21427358687,FALSE,FALSE
"Female","18-21","United States of America","Bachelor’s degree","Mathematics or statistics","Student","Government/Public Service","0-1","We are exploring ML methods (and may one day put a model into production)",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"R",1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,"25% to 49% of my time","1-2 years","< 1 year","Probably not",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6985.49733124673,FALSE,FALSE
"Female","18-21","United States of America","Bachelor’s degree","Computer science (software engineering, etc.)","Research Scientist","Academics/Education","1-2","No (we do not use ML methods)",0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,"Python",1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,"50% to 74% of my time","1-2 years","< 1 year","Maybe",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6793.71727351099,FALSE,FALSE
"Female","18-21","United States of America","Master’s degree","Computer science (software engineering, etc.)","Software Engineer","Computers/Technology","2-3","We have well established ML methods (i.e., models in production for more than 2 years)",1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,"Python",1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"50% to 74% of my time","1-2 years","1-2 years","Probably yes",1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,275074.267060496,TRUE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Developer Advocate","Computers/Technology","0-1","No (we do not use ML methods)",1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"Javascript/Typescript",0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"50% to 74% of my time","< 1 year","< 1 year","Probably not",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"Male","18-21","Brazil","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","11-15","No (we do not use ML methods)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,"Java",1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,"50% to 74% of my time","< 1 year","< 1 year","Probably not",1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"Male","18-21","United States of America","Bachelor’s degree","Mathematics or statistics","Student","I am a student","3-4","No (we do not use ML methods)",0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,"Python",1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,"50% to 74% of my time","1-2 years","< 1 year","Definitely not",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6077.96658668667,FALSE,FALSE
"Male","18-21","United States of America","Some college/university study without earning a bachelor’s degree","Computer science (software engineering, etc.)","Research Assistant","Academics/Education","0-1","We have well established ML methods (i.e., models in production for more than 2 years)",0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,"Python",1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,"50% to 74% of my time","< 1 year","< 1 year","Probably not",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"Male","18-21","Canada","Bachelor’s degree","Mathematics or statistics","Student","Insurance/Risk Assessment","0-1","I do not know",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"R",0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,"25% to 49% of my time","3-5 years","1-2 years","Maybe",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54753.0282968655,FALSE,FALSE
"Male","18-21","United States of America","Bachelor’s degree","Computer science (software engineering, etc.)","Student","Computers/Technology","0-1","I do not know",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"C/C++",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"1% to 25% of my time","< 1 year","< 1 year","Definitely not",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"Female","18-21","India","Master’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","I do not know",1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,"Python",1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,"50% to 74% of my time","3-5 years","< 1 year","Definitely yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33167.5740396604,FALSE,FALSE
"Male","18-21","China","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","I do not know",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"Python",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"50% to 74% of my time","< 1 year","< 1 year","Definitely not",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4049.79919176549,FALSE,FALSE
"Male","18-21","United States of America","Bachelor’s degree","Computer science (software engineering, etc.)","Software Engineer","I am a student","0-1","We use ML methods for generating insights (but do not put working models into production)",1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,"Python",1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,"1% to 25% of my time","1-2 years","1-2 years","Probably yes",0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,111938.602928072,TRUE,FALSE
"Male","18-21","United States of America","Master’s degree","Mathematics or statistics","Student","I am a student","0-1","I do not know",1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,"Python",0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,"50% to 74% of my time","3-5 years","1-2 years","Definitely yes",1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"Female","18-21","United Kingdom of Great Britain and Northern Ireland","Master’s degree","Computer science (software engineering, etc.)","Student","I am a student","1-2","I do not know",0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,"Python",0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,"50% to 74% of my time","< 1 year","< 1 year","Maybe",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5310.07248163223,FALSE,FALSE
"Male","18-21","Ukraine","Bachelor’s degree","Computer science (software engineering, etc.)","Software Engineer","Other","1-2","We use ML methods for generating insights (but do not put working models into production)",0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,"Python",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"50% to 74% of my time","1-2 years","< 1 year","Probably not",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4305.77664729208,FALSE,FALSE
"Male","18-21","Bangladesh","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","1-2","We are exploring ML methods (and may one day put a model into production)",0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,"C/C++",0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"25% to 49% of my time","< 1 year","< 1 year","Definitely yes",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Data Scientist","Computers/Technology","0-1","We have well established ML methods (i.e., models in production for more than 2 years)",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,"Java",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"100% of my time","< 1 year","1-2 years","Maybe",1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,6094.70861312002,FALSE,TRUE
"Male","18-21","Canada","Bachelor’s degree","Computer science (software engineering, etc.)","Research Scientist","Insurance/Risk Assessment","1-2","We recently started using ML methods (i.e., models in production for less than 2 years)",0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,"Python",1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,"50% to 74% of my time","1-2 years","1-2 years","Definitely yes",1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,43077.6019431651,FALSE,TRUE
"Male","18-21","India","Bachelor’s degree","Information technology, networking, or system administration","Student","I am a student","0-1","No (we do not use ML methods)",0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,"C/C++",1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"25% to 49% of my time","< 1 year","< 1 year","Definitely not",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4211.53846476227,FALSE,FALSE
"Male","18-21","India","Master’s degree","Computer science (software engineering, etc.)","Software Engineer","Online Service/Internet-based Services","0-1","We recently started using ML methods (i.e., models in production for less than 2 years)",0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,"Javascript/Typescript",0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,"1% to 25% of my time","1-2 years","< 1 year","Maybe",0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,13113.5043138638,FALSE,TRUE
"Male","18-21","India","Bachelor’s degree","Other","Student","I am a student","2-3","I do not know",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,"C/C++",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"25% to 49% of my time","1-2 years","< 1 year","Probably not",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,FALSE
"Male","18-21","China","Some college/university study without earning a bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","1-2","I do not know",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Python",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"25% to 49% of my time","< 1 year","< 1 year","Probably yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4890.13772830367,FALSE,FALSE
"Male","18-21","Brazil","Some college/university study without earning a bachelor’s degree","Computer science (software engineering, etc.)","Business Analyst","Academics/Education","1-2","No (we do not use ML methods)",1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,"Python",1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,"25% to 49% of my time","1-2 years","< 1 year","Definitely yes",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"Male","18-21","United States of America","Some college/university study without earning a bachelor’s degree","Computer science (software engineering, etc.)","Data Scientist","Marketing/CRM","0-1","We use ML methods for generating insights (but do not put working models into production)",1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,"Python",1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,"25% to 49% of my time","1-2 years","< 1 year","Probably yes",1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,74868.2964146137,FALSE,FALSE
"Male","18-21","China","Master’s degree","Computer science (software engineering, etc.)","Student","I am a student","1-2","We are exploring ML methods (and may one day put a model into production)",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,"Python",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"25% to 49% of my time","< 1 year","< 1 year","Maybe",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13505.3961835802,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Data Scientist","Online Business/Internet-based Sales","0-1","We use ML methods for generating insights (but do not put working models into production)",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Python",1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,"75% to 99% of my time","< 1 year","< 1 year","Maybe",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33511.4091439173,FALSE,FALSE
"Male","18-21","United States of America","Bachelor’s degree","Mathematics or statistics","Data Scientist","Insurance/Risk Assessment","0-1","We have well established ML methods (i.e., models in production for more than 2 years)",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,"R",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"1% to 25% of my time","< 1 year","< 1 year","Probably yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66329.9862509593,FALSE,FALSE
"Female","18-21","United States of America","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","No (we do not use ML methods)",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,"Python",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"50% to 74% of my time","< 1 year","I have never studied machine learning but plan to learn in the future","Probably yes",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"Female","18-21","United States of America","Bachelor’s degree","Other","Student","I am a student","15-20","I do not know",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"Java",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"25% to 49% of my time","< 1 year","< 1 year","Definitely not",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5075.93104988337,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Other","Computers/Technology","2-3","We use ML methods for generating insights (but do not put working models into production)",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,"PHP",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"75% to 99% of my time","1-2 years","< 1 year","Maybe",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,6441.3450025022,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","I do not know",1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"Python",1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,"50% to 74% of my time","1-2 years","< 1 year","Probably not",0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,6588.79278693348,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","We recently started using ML methods (i.e., models in production for less than 2 years)",1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Python",1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,"1% to 25% of my time","1-2 years","< 1 year","Maybe",1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,6543.02940517664,FALSE,TRUE
"Male","18-21","China","Some college/university study without earning a bachelor’s degree","Computer science (software engineering, etc.)","Research Assistant","Computers/Technology","2-3","We have well established ML methods (i.e., models in production for more than 2 years)",0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,"Python",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"25% to 49% of my time","1-2 years","1-2 years","Probably not",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6601.85685195029,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","15-20","We are exploring ML methods (and may one day put a model into production)",0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,"Python",1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,"25% to 49% of my time","< 1 year","< 1 year","Definitely not",1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"Male","18-21","Turkey","Bachelor’s degree","Computer science (software engineering, etc.)","Software Engineer","I am a student","0-1","No (we do not use ML methods)",0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,"Python",0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,"50% to 74% of my time","< 1 year","I have never studied machine learning but plan to learn in the future","Probably not",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"Male","18-21","Colombia","Some college/university study without earning a bachelor’s degree","Computer science (software engineering, etc.)","Software Engineer","Computers/Technology","2-3","No (we do not use ML methods)",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,"Javascript/Typescript",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"100% of my time","< 1 year","I have never studied machine learning but plan to learn in the future","Probably not",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4870.59350311756,FALSE,FALSE
"Male","18-21","United States of America","Some college/university study without earning a bachelor’s degree","A business discipline (accounting, economics, finance, etc.)","Student","I am a student","1-2","We recently started using ML methods (i.e., models in production for less than 2 years)",0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,"Python",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"25% to 49% of my time","< 1 year","< 1 year","Definitely yes",0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"Male","18-21","United States of America","Doctoral degree","Mathematics or statistics","Student","I am a student","3-4","We are exploring ML methods (and may one day put a model into production)",1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,"Python",1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"25% to 49% of my time","3-5 years","< 1 year","Definitely not",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5168.22851449251,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Engineering (non-computer focused)","Student","I am a student","3-4","I do not know",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,"Python",1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,"1% to 25% of my time","< 1 year","< 1 year","Maybe",1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,6765.6471664086,FALSE,FALSE
"Male","18-21","United States of America","Some college/university study without earning a bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","1-2","No (we do not use ML methods)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,"Python",1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,"1% to 25% of my time","1-2 years","< 1 year","Maybe",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"Female","18-21","United States of America","Master’s degree","Computer science (software engineering, etc.)","Student","I am a student","11-15","I do not know",1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,"Java",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"75% to 99% of my time","< 1 year","1-2 years","Probably not",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"Male","18-21","Other","Bachelor’s degree","Computer science (software engineering, etc.)","Data Analyst","Online Business/Internet-based Sales","0-1","We have well established ML methods (i.e., models in production for more than 2 years)",1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,"Julia",0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,"75% to 99% of my time","5-10 years","4-5 years","Definitely yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34278.7356944755,FALSE,TRUE
"Male","18-21","India","Professional degree","Computer science (software engineering, etc.)","Software Engineer","Other","0-1","We are exploring ML methods (and may one day put a model into production)",1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,"Python",1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,"100% of my time","1-2 years","1-2 years","Probably yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6935.1202333346,FALSE,FALSE
"Female","18-21","United States of America","Bachelor’s degree","Other","Student","I am a student","15-20","No (we do not use ML methods)",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,"R",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"1% to 25% of my time","I have never written code but I want to learn","I have never studied machine learning but plan to learn in the future","Maybe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","5-11","No (we do not use ML methods)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"C/C++",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"1% to 25% of my time","I have never written code but I want to learn","I have never studied machine learning but plan to learn in the future","Probably yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4562.29826528579,FALSE,FALSE
"Male","18-21","Russia","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","3-4","I do not know",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,"Python",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"25% to 49% of my time","< 1 year","< 1 year","Probably yes",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"Male","18-21","United States of America","Bachelor’s degree","Computer science (software engineering, etc.)","Data Scientist","Accounting/Finance","0-1","We are exploring ML methods (and may one day put a model into production)",1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Java",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"1% to 25% of my time","1-2 years","< 1 year","Probably not",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3187.28453386575,FALSE,FALSE
"Male","18-21","Mexico","Bachelor’s degree","Mathematics or statistics","Student","Accounting/Finance","1-2","No (we do not use ML methods)",0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,"Python",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"25% to 49% of my time","1-2 years","I have never studied machine learning but plan to learn in the future","Probably yes",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5744.16639935225,FALSE,FALSE
"Female","18-21","Russia","Master’s degree","Computer science (software engineering, etc.)","Student","I am a student","3-4","We use ML methods for generating insights (but do not put working models into production)",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,"Python",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"25% to 49% of my time","1-2 years","< 1 year","Definitely yes",1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"Male","18-21","Israel","Bachelor’s degree","Computer science (software engineering, etc.)","Software Engineer","Online Service/Internet-based Services","3-4","No (we do not use ML methods)",0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,"Python",1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"1% to 25% of my time","< 1 year","< 1 year","Probably not",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94450.957919471,FALSE,FALSE
